target,replicate,fastq1,fastq2,control1,control2
MCM7-human,3,https://www.encodeproject.org/files/ENCFF224YLQ/@@download/ENCFF224YLQ.fastq.gz,https://www.encodeproject.org/files/ENCFF736AVM/@@download/ENCFF736AVM.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
MCM7-human,4,https://www.encodeproject.org/files/ENCFF233EXE/@@download/ENCFF233EXE.fastq.gz,https://www.encodeproject.org/files/ENCFF708EDK/@@download/ENCFF708EDK.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz
MCM7-human,5,https://www.encodeproject.org/files/ENCFF640FTH/@@download/ENCFF640FTH.fastq.gz,https://www.encodeproject.org/files/ENCFF909ZLD/@@download/ENCFF909ZLD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz
MCM7-human,6,https://www.encodeproject.org/files/ENCFF712YHQ/@@download/ENCFF712YHQ.fastq.gz,https://www.encodeproject.org/files/ENCFF764UGY/@@download/ENCFF764UGY.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
MEF2D-human,1,https://www.encodeproject.org/files/ENCFF482ODR/@@download/ENCFF482ODR.fastq.gz,https://www.encodeproject.org/files/ENCFF987YBA/@@download/ENCFF987YBA.fastq.gz,https://www.encodeproject.org/files/ENCFF132ASO/@@download/ENCFF132ASO.fastq.gz,https://www.encodeproject.org/files/ENCFF132ASO/@@download/ENCFF132ASO.fastq.gz
MEF2D-human,2,https://www.encodeproject.org/files/ENCFF703DNA/@@download/ENCFF703DNA.fastq.gz,https://www.encodeproject.org/files/ENCFF958CZA/@@download/ENCFF958CZA.fastq.gz,https://www.encodeproject.org/files/ENCFF132ASO/@@download/ENCFF132ASO.fastq.gz,https://www.encodeproject.org/files/ENCFF132ASO/@@download/ENCFF132ASO.fastq.gz
MEIS2-human,1,https://www.encodeproject.org/files/ENCFF002EIU/@@download/ENCFF002EIU.fastq.gz,https://www.encodeproject.org/files/ENCFF002EIV/@@download/ENCFF002EIV.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz
MEIS2-human,2,https://www.encodeproject.org/files/ENCFF002EIW/@@download/ENCFF002EIW.fastq.gz,https://www.encodeproject.org/files/ENCFF002EIX/@@download/ENCFF002EIX.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
MGA-human,1,https://www.encodeproject.org/files/ENCFF105BAY/@@download/ENCFF105BAY.fastq.gz,https://www.encodeproject.org/files/ENCFF434ISC/@@download/ENCFF434ISC.fastq.gz,https://www.encodeproject.org/files/ENCFF502GTS/@@download/ENCFF502GTS.fastq.gz,https://www.encodeproject.org/files/ENCFF498JMO/@@download/ENCFF498JMO.fastq.gz
MGA-human,2,https://www.encodeproject.org/files/ENCFF194JCS/@@download/ENCFF194JCS.fastq.gz,https://www.encodeproject.org/files/ENCFF831HED/@@download/ENCFF831HED.fastq.gz,https://www.encodeproject.org/files/ENCFF259GQA/@@download/ENCFF259GQA.fastq.gz,https://www.encodeproject.org/files/ENCFF837MIV/@@download/ENCFF837MIV.fastq.gz
MIER1-human,1,https://www.encodeproject.org/files/ENCFF060OGJ/@@download/ENCFF060OGJ.fastq.gz,https://www.encodeproject.org/files/ENCFF391PZV/@@download/ENCFF391PZV.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
MIER1-human,2,https://www.encodeproject.org/files/ENCFF612DVW/@@download/ENCFF612DVW.fastq.gz,https://www.encodeproject.org/files/ENCFF910KPS/@@download/ENCFF910KPS.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz
MITF-human,1,https://www.encodeproject.org/files/ENCFF018YWZ/@@download/ENCFF018YWZ.fastq.gz,https://www.encodeproject.org/files/ENCFF220PBO/@@download/ENCFF220PBO.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
MITF-human,2,https://www.encodeproject.org/files/ENCFF029JZY/@@download/ENCFF029JZY.fastq.gz,https://www.encodeproject.org/files/ENCFF455XVE/@@download/ENCFF455XVE.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz
MLLT1-human,1,https://www.encodeproject.org/files/ENCFF050YVZ/@@download/ENCFF050YVZ.fastq.gz,https://www.encodeproject.org/files/ENCFF745PCH/@@download/ENCFF745PCH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz
MLLT1-human,2,https://www.encodeproject.org/files/ENCFF135KOW/@@download/ENCFF135KOW.fastq.gz,https://www.encodeproject.org/files/ENCFF789UDV/@@download/ENCFF789UDV.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
MLLT1-human,3,https://www.encodeproject.org/files/ENCFF299YIC/@@download/ENCFF299YIC.fastq.gz,https://www.encodeproject.org/files/ENCFF826AKY/@@download/ENCFF826AKY.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
MLLT1-human,4,https://www.encodeproject.org/files/ENCFF755BUR/@@download/ENCFF755BUR.fastq.gz,https://www.encodeproject.org/files/ENCFF994RSC/@@download/ENCFF994RSC.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
MNT-human,1,https://www.encodeproject.org/files/ENCFF196AKS/@@download/ENCFF196AKS.fastq.gz,https://www.encodeproject.org/files/ENCFF642JVD/@@download/ENCFF642JVD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
MNT-human,2,https://www.encodeproject.org/files/ENCFF244ECJ/@@download/ENCFF244ECJ.fastq.gz,https://www.encodeproject.org/files/ENCFF335ZAN/@@download/ENCFF335ZAN.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
MNT-human,3,https://www.encodeproject.org/files/ENCFF249PNP/@@download/ENCFF249PNP.fastq.gz,https://www.encodeproject.org/files/ENCFF514ZDJ/@@download/ENCFF514ZDJ.fastq.gz,https://www.encodeproject.org/files/ENCFF502GTS/@@download/ENCFF502GTS.fastq.gz,https://www.encodeproject.org/files/ENCFF498JMO/@@download/ENCFF498JMO.fastq.gz
MNT-human,4,https://www.encodeproject.org/files/ENCFF393ZLC/@@download/ENCFF393ZLC.fastq.gz,https://www.encodeproject.org/files/ENCFF911ICF/@@download/ENCFF911ICF.fastq.gz,https://www.encodeproject.org/files/ENCFF837MIV/@@download/ENCFF837MIV.fastq.gz,https://www.encodeproject.org/files/ENCFF259GQA/@@download/ENCFF259GQA.fastq.gz
MNT-human,5,https://www.encodeproject.org/files/ENCFF615SHE/@@download/ENCFF615SHE.fastq.gz,https://www.encodeproject.org/files/ENCFF756SRO/@@download/ENCFF756SRO.fastq.gz,https://www.encodeproject.org/files/ENCFF837MIV/@@download/ENCFF837MIV.fastq.gz,https://www.encodeproject.org/files/ENCFF259GQA/@@download/ENCFF259GQA.fastq.gz
MNT-human,6,https://www.encodeproject.org/files/ENCFF627YOB/@@download/ENCFF627YOB.fastq.gz,https://www.encodeproject.org/files/ENCFF678PWC/@@download/ENCFF678PWC.fastq.gz,https://www.encodeproject.org/files/ENCFF502GTS/@@download/ENCFF502GTS.fastq.gz,https://www.encodeproject.org/files/ENCFF498JMO/@@download/ENCFF498JMO.fastq.gz
MTA1-human,1,https://www.encodeproject.org/files/ENCFF032QDB/@@download/ENCFF032QDB.fastq.gz,https://www.encodeproject.org/files/ENCFF638OLJ/@@download/ENCFF638OLJ.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz
MTA1-human,2,https://www.encodeproject.org/files/ENCFF139SOU/@@download/ENCFF139SOU.fastq.gz,https://www.encodeproject.org/files/ENCFF434PLO/@@download/ENCFF434PLO.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
MTA2-human,1,https://www.encodeproject.org/files/ENCFF238FNW/@@download/ENCFF238FNW.fastq.gz,https://www.encodeproject.org/files/ENCFF693CFR/@@download/ENCFF693CFR.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz
MTA2-human,2,https://www.encodeproject.org/files/ENCFF259AYK/@@download/ENCFF259AYK.fastq.gz,https://www.encodeproject.org/files/ENCFF693GDA/@@download/ENCFF693GDA.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
MTA2-human,3,https://www.encodeproject.org/files/ENCFF374EZV/@@download/ENCFF374EZV.fastq.gz,https://www.encodeproject.org/files/ENCFF887TWQ/@@download/ENCFF887TWQ.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz
MTA2-human,4,https://www.encodeproject.org/files/ENCFF697STR/@@download/ENCFF697STR.fastq.gz,https://www.encodeproject.org/files/ENCFF766QOB/@@download/ENCFF766QOB.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz
MTA3-human,1,https://www.encodeproject.org/files/ENCFF002DPG/@@download/ENCFF002DPG.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFW/@@download/ENCFF002EFW.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz
MTA3-human,2,https://www.encodeproject.org/files/ENCFF809IJU/@@download/ENCFF809IJU.fastq.gz,https://www.encodeproject.org/files/ENCFF894NUI/@@download/ENCFF894NUI.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
MYBL2-human,1,https://www.encodeproject.org/files/ENCFF034VXG/@@download/ENCFF034VXG.fastq.gz,https://www.encodeproject.org/files/ENCFF602OUR/@@download/ENCFF602OUR.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
MYBL2-human,2,https://www.encodeproject.org/files/ENCFF329ODS/@@download/ENCFF329ODS.fastq.gz,https://www.encodeproject.org/files/ENCFF765DMW/@@download/ENCFF765DMW.fastq.gz,https://www.encodeproject.org/files/ENCFF498JMO/@@download/ENCFF498JMO.fastq.gz,https://www.encodeproject.org/files/ENCFF502GTS/@@download/ENCFF502GTS.fastq.gz
MYBL2-human,3,https://www.encodeproject.org/files/ENCFF570QCN/@@download/ENCFF570QCN.fastq.gz,https://www.encodeproject.org/files/ENCFF591FAA/@@download/ENCFF591FAA.fastq.gz,https://www.encodeproject.org/files/ENCFF259GQA/@@download/ENCFF259GQA.fastq.gz,https://www.encodeproject.org/files/ENCFF837MIV/@@download/ENCFF837MIV.fastq.gz
NBN-human,1,https://www.encodeproject.org/files/ENCFF321LCC/@@download/ENCFF321LCC.fastq.gz,https://www.encodeproject.org/files/ENCFF581MDG/@@download/ENCFF581MDG.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
NBN-human,2,https://www.encodeproject.org/files/ENCFF854CCC/@@download/ENCFF854CCC.fastq.gz,https://www.encodeproject.org/files/ENCFF881JDL/@@download/ENCFF881JDL.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz
NCOA1-human,1,https://www.encodeproject.org/files/ENCFF009IPS/@@download/ENCFF009IPS.fastq.gz,https://www.encodeproject.org/files/ENCFF738HHZ/@@download/ENCFF738HHZ.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
NCOA1-human,2,https://www.encodeproject.org/files/ENCFF033TZD/@@download/ENCFF033TZD.fastq.gz,https://www.encodeproject.org/files/ENCFF137DWP/@@download/ENCFF137DWP.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
NCOA1-human,3,https://www.encodeproject.org/files/ENCFF042FDU/@@download/ENCFF042FDU.fastq.gz,https://www.encodeproject.org/files/ENCFF343AWT/@@download/ENCFF343AWT.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
NCOA1-human,4,https://www.encodeproject.org/files/ENCFF165NJF/@@download/ENCFF165NJF.fastq.gz,https://www.encodeproject.org/files/ENCFF226TLO/@@download/ENCFF226TLO.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
NCOA1-human,5,https://www.encodeproject.org/files/ENCFF399SYU/@@download/ENCFF399SYU.fastq.gz,https://www.encodeproject.org/files/ENCFF560UZF/@@download/ENCFF560UZF.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
NCOA1-human,6,https://www.encodeproject.org/files/ENCFF730DID/@@download/ENCFF730DID.fastq.gz,https://www.encodeproject.org/files/ENCFF907WUT/@@download/ENCFF907WUT.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz
NCOA2-human,1,https://www.encodeproject.org/files/ENCFF144MVR/@@download/ENCFF144MVR.fastq.gz,https://www.encodeproject.org/files/ENCFF549XBX/@@download/ENCFF549XBX.fastq.gz,https://www.encodeproject.org/files/ENCFF259GQA/@@download/ENCFF259GQA.fastq.gz,https://www.encodeproject.org/files/ENCFF837MIV/@@download/ENCFF837MIV.fastq.gz
NCOA2-human,2,https://www.encodeproject.org/files/ENCFF385CVM/@@download/ENCFF385CVM.fastq.gz,https://www.encodeproject.org/files/ENCFF838ILR/@@download/ENCFF838ILR.fastq.gz,https://www.encodeproject.org/files/ENCFF498JMO/@@download/ENCFF498JMO.fastq.gz,https://www.encodeproject.org/files/ENCFF502GTS/@@download/ENCFF502GTS.fastq.gz
NCOA2-human,3,https://www.encodeproject.org/files/ENCFF483DQG/@@download/ENCFF483DQG.fastq.gz,https://www.encodeproject.org/files/ENCFF622IRP/@@download/ENCFF622IRP.fastq.gz,https://www.encodeproject.org/files/ENCFF498JMO/@@download/ENCFF498JMO.fastq.gz,https://www.encodeproject.org/files/ENCFF502GTS/@@download/ENCFF502GTS.fastq.gz
NCOA2-human,4,https://www.encodeproject.org/files/ENCFF699WWO/@@download/ENCFF699WWO.fastq.gz,https://www.encodeproject.org/files/ENCFF864GEB/@@download/ENCFF864GEB.fastq.gz,https://www.encodeproject.org/files/ENCFF259GQA/@@download/ENCFF259GQA.fastq.gz,https://www.encodeproject.org/files/ENCFF837MIV/@@download/ENCFF837MIV.fastq.gz
NCOA4-human,1,https://www.encodeproject.org/files/ENCFF403AAR/@@download/ENCFF403AAR.fastq.gz,https://www.encodeproject.org/files/ENCFF783FQX/@@download/ENCFF783FQX.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
NCOA4-human,2,https://www.encodeproject.org/files/ENCFF425OTY/@@download/ENCFF425OTY.fastq.gz,https://www.encodeproject.org/files/ENCFF432ECI/@@download/ENCFF432ECI.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz
NCOA6-human,1,https://www.encodeproject.org/files/ENCFF059NSA/@@download/ENCFF059NSA.fastq.gz,https://www.encodeproject.org/files/ENCFF666XKI/@@download/ENCFF666XKI.fastq.gz,https://www.encodeproject.org/files/ENCFF837MIV/@@download/ENCFF837MIV.fastq.gz,https://www.encodeproject.org/files/ENCFF259GQA/@@download/ENCFF259GQA.fastq.gz
NCOA6-human,2,https://www.encodeproject.org/files/ENCFF956KKU/@@download/ENCFF956KKU.fastq.gz,https://www.encodeproject.org/files/ENCFF957QWK/@@download/ENCFF957QWK.fastq.gz,https://www.encodeproject.org/files/ENCFF498JMO/@@download/ENCFF498JMO.fastq.gz,https://www.encodeproject.org/files/ENCFF502GTS/@@download/ENCFF502GTS.fastq.gz
NCOR1-human,1,https://www.encodeproject.org/files/ENCFF224PWB/@@download/ENCFF224PWB.fastq.gz,https://www.encodeproject.org/files/ENCFF337XLT/@@download/ENCFF337XLT.fastq.gz,https://www.encodeproject.org/files/ENCFF498JMO/@@download/ENCFF498JMO.fastq.gz,https://www.encodeproject.org/files/ENCFF502GTS/@@download/ENCFF502GTS.fastq.gz
NCOR1-human,2,https://www.encodeproject.org/files/ENCFF241ADB/@@download/ENCFF241ADB.fastq.gz,https://www.encodeproject.org/files/ENCFF417KCI/@@download/ENCFF417KCI.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz
NCOR1-human,3,https://www.encodeproject.org/files/ENCFF253UMC/@@download/ENCFF253UMC.fastq.gz,https://www.encodeproject.org/files/ENCFF979ZZF/@@download/ENCFF979ZZF.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
NCOR1-human,4,https://www.encodeproject.org/files/ENCFF268XRY/@@download/ENCFF268XRY.fastq.gz,https://www.encodeproject.org/files/ENCFF642TLW/@@download/ENCFF642TLW.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
NCOR1-human,5,https://www.encodeproject.org/files/ENCFF435JEO/@@download/ENCFF435JEO.fastq.gz,https://www.encodeproject.org/files/ENCFF443EYG/@@download/ENCFF443EYG.fastq.gz,https://www.encodeproject.org/files/ENCFF837MIV/@@download/ENCFF837MIV.fastq.gz,https://www.encodeproject.org/files/ENCFF259GQA/@@download/ENCFF259GQA.fastq.gz
NCOR1-human,6,https://www.encodeproject.org/files/ENCFF455UQA/@@download/ENCFF455UQA.fastq.gz,https://www.encodeproject.org/files/ENCFF714KWX/@@download/ENCFF714KWX.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz
NFATC3-human,1,https://www.encodeproject.org/files/ENCFF007RQD/@@download/ENCFF007RQD.fastq.gz,https://www.encodeproject.org/files/ENCFF106LFT/@@download/ENCFF106LFT.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
NFATC3-human,2,https://www.encodeproject.org/files/ENCFF122AVV/@@download/ENCFF122AVV.fastq.gz,https://www.encodeproject.org/files/ENCFF956NJR/@@download/ENCFF956NJR.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz
NFATC3-human,3,https://www.encodeproject.org/files/ENCFF163AGA/@@download/ENCFF163AGA.fastq.gz,https://www.encodeproject.org/files/ENCFF352NWK/@@download/ENCFF352NWK.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz
NFATC3-human,4,https://www.encodeproject.org/files/ENCFF483YZA/@@download/ENCFF483YZA.fastq.gz,https://www.encodeproject.org/files/ENCFF570GLE/@@download/ENCFF570GLE.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
NFE2-human,1,https://www.encodeproject.org/files/ENCFF034LKJ/@@download/ENCFF034LKJ.fastq.gz,https://www.encodeproject.org/files/ENCFF118PSY/@@download/ENCFF118PSY.fastq.gz,https://www.encodeproject.org/files/ENCFF160VFX/@@download/ENCFF160VFX.fastq.gz,https://www.encodeproject.org/files/ENCFF160VFX/@@download/ENCFF160VFX.fastq.gz
NFE2-human,2,https://www.encodeproject.org/files/ENCFF105YSI/@@download/ENCFF105YSI.fastq.gz,https://www.encodeproject.org/files/ENCFF719JFL/@@download/ENCFF719JFL.fastq.gz,https://www.encodeproject.org/files/ENCFF160VFX/@@download/ENCFF160VFX.fastq.gz,https://www.encodeproject.org/files/ENCFF160VFX/@@download/ENCFF160VFX.fastq.gz
NFE2L1-human,1,https://www.encodeproject.org/files/ENCFF226RVI/@@download/ENCFF226RVI.fastq.gz,https://www.encodeproject.org/files/ENCFF657HVC/@@download/ENCFF657HVC.fastq.gz,https://www.encodeproject.org/files/ENCFF563YDI/@@download/ENCFF563YDI.fastq.gz,https://www.encodeproject.org/files/ENCFF527UFN/@@download/ENCFF527UFN.fastq.gz
NFE2L1-human,2,https://www.encodeproject.org/files/ENCFF576NTQ/@@download/ENCFF576NTQ.fastq.gz,https://www.encodeproject.org/files/ENCFF686CXJ/@@download/ENCFF686CXJ.fastq.gz,https://www.encodeproject.org/files/ENCFF563YDI/@@download/ENCFF563YDI.fastq.gz,https://www.encodeproject.org/files/ENCFF527UFN/@@download/ENCFF527UFN.fastq.gz
NFIC-human,1,https://www.encodeproject.org/files/ENCFF077ONG/@@download/ENCFF077ONG.fastq.gz,https://www.encodeproject.org/files/ENCFF534ZOY/@@download/ENCFF534ZOY.fastq.gz,https://www.encodeproject.org/files/ENCFF502GTS/@@download/ENCFF502GTS.fastq.gz,https://www.encodeproject.org/files/ENCFF498JMO/@@download/ENCFF498JMO.fastq.gz
NFIC-human,2,https://www.encodeproject.org/files/ENCFF384EGA/@@download/ENCFF384EGA.fastq.gz,https://www.encodeproject.org/files/ENCFF674QUX/@@download/ENCFF674QUX.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz
NFIC-human,3,https://www.encodeproject.org/files/ENCFF439DZE/@@download/ENCFF439DZE.fastq.gz,https://www.encodeproject.org/files/ENCFF456ASW/@@download/ENCFF456ASW.fastq.gz,https://www.encodeproject.org/files/ENCFF259GQA/@@download/ENCFF259GQA.fastq.gz,https://www.encodeproject.org/files/ENCFF837MIV/@@download/ENCFF837MIV.fastq.gz
NFRKB-human,1,https://www.encodeproject.org/files/ENCFF139VNK/@@download/ENCFF139VNK.fastq.gz,https://www.encodeproject.org/files/ENCFF705WPL/@@download/ENCFF705WPL.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFH/@@download/ENCFF002EFH.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
NFRKB-human,2,https://www.encodeproject.org/files/ENCFF185SQN/@@download/ENCFF185SQN.fastq.gz,https://www.encodeproject.org/files/ENCFF848FDX/@@download/ENCFF848FDX.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFF/@@download/ENCFF002EFF.fastq.gz
NFRKB-human,3,https://www.encodeproject.org/files/ENCFF340VHI/@@download/ENCFF340VHI.fastq.gz,https://www.encodeproject.org/files/ENCFF710XSY/@@download/ENCFF710XSY.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
NFRKB-human,4,https://www.encodeproject.org/files/ENCFF683NIW/@@download/ENCFF683NIW.fastq.gz,https://www.encodeproject.org/files/ENCFF926JSG/@@download/ENCFF926JSG.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz
NFXL1-human,1,https://www.encodeproject.org/files/ENCFF197EBM/@@download/ENCFF197EBM.fastq.gz,https://www.encodeproject.org/files/ENCFF277SWU/@@download/ENCFF277SWU.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFA/@@download/ENCFF002EFA.fastq.gz,https://www.encodeproject.org/files/ENCFF002EFD/@@download/ENCFF002EFD.fastq.gz
